mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
3.998396140106758,1.2469184940245872,0.6248170914312289,nan,0.8297007566869514,0.4275134494120471,0.7134666879801279,0.8718069323654338,0.013233350991179503,0.1752376668954612
0.3787839329293869,0.6063338690762694,0.31930162006181706,nan,0.4461392969020958,0.43457375606242166,0.7510631195465383,0.9142514232402196,0.011756647502915543,0.16431232276392596
0.3562166271035763,0.5896854519464999,0.30587876359792227,nan,0.4283940428572151,0.4573066325146753,0.7641041420048399,0.9277868678641421,0.011804167702474307,0.1630644298930025
0.34065525030373506,0.5749156183093208,0.30157952513305925,nan,0.41813409123809553,0.4668537663287871,0.7755871367045226,0.9319893931626251,0.012944817645355355,0.1633909184533639
0.26204328050940845,0.5039486959379427,0.26436508791641106,nan,0.36456994943864357,0.5264175373597206,0.8319427054839073,0.957672265159214,0.011282077879353142,0.1631386748710927
0.16541660299500682,0.4011139051667097,0.2093018402101656,nan,0.28830702269026137,0.6420788228767624,0.9079832332840293,0.9798479205549019,0.012302387016525597,0.15912300056653986
0.1479972779367103,0.38043649229581117,0.19661520683714248,nan,0.270657613400226,0.6732153327679941,0.9234402257485451,0.9840821352127795,0.013198224874013483,0.14439171148472077
0.1298462617039169,0.3573057897366685,0.18622545795635093,nan,0.2533655483579431,0.7058012119690236,0.9366016921567303,0.9863304679485861,0.012134067183400429,0.1450896514843462
0.12958936952214384,0.3557775667944583,0.1820928896957201,nan,0.25090132585922537,0.7107563255682524,0.9397584403021653,0.9877734686683688,0.011247656580716244,0.14496559462322187
0.11744728990122996,0.3376573603402808,0.1707323729352378,nan,0.23591725769984365,0.7380985022614442,0.9473648110684407,0.9900158941489944,0.01159085940905395,0.14506551779390917
0.11324194244432859,0.3316333123170732,0.16768571391637746,nan,0.23206592477186555,0.7507176066161225,0.9530775398143883,0.9911294578482664,0.011009814299227342,0.14582862628887652
0.10707982187619025,0.3232364670633496,0.16179002266329245,nan,0.2238214969251289,0.7644622711664617,0.9540877124782284,0.990711685720943,0.011232154461447262,0.1455951520813381
0.1093195671111729,0.32606805169568404,0.16284804873712072,nan,0.22658344363961608,0.7625264432297244,0.953788795133517,0.9909595116525249,0.011736234984172773,0.14513605613053612
0.10559984198071926,0.32165649127284823,0.16202203627563852,nan,0.2225737449181438,0.770191601878072,0.9540056146777239,0.9905474423850554,0.012160389208486663,0.14538503573176176
0.10660551031132112,0.32254817061340046,0.1604885175504398,nan,0.22330131048552468,0.7672107806021563,0.9546035396694625,0.9913744172824811,0.011535750745192107,0.14568900427593182
0.10674322067795905,0.32321389947821216,0.16138418258643458,nan,0.22160164712580488,0.7721768412467236,0.954485711416973,0.9902165684577221,0.011540032865663455,0.14542744824814693
0.10494431708759504,0.3209796184232562,0.16155337933051228,nan,0.22272499866240014,0.769423877630111,0.9564065607320598,0.9914891836469265,0.011764381474179771,0.14607459219740185
0.10699153075018666,0.3228905614705337,0.16155386139906527,nan,0.22307519053184935,0.7667079137630217,0.9547807030923376,0.9909627929777547,0.011648310100571792,0.1460375802199728
0.10630321688150643,0.3226894929418218,0.16111859326198888,nan,0.22309482329137337,0.7685732613305677,0.9562541047902577,0.9911590819706733,0.011968405359292746,0.1457963290644306
0.10580699142596241,0.32122836479280403,0.16159851483265217,nan,0.22254612385715025,0.7698176647972139,0.9548479173316464,0.9911899553348067,0.01055391131552504,0.14618660718074683
