mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
0.8653199250094369,0.7988251730653488,0.42569810597170066,nan,0.5717820780471671,0.42595439069772484,0.7214563711518381,0.8814644233351613,0.0539236044167449,0.054781715655019866
0.2982031740855761,0.5392916480307084,0.29003715520253,nan,0.4007084614729165,0.48027419708829067,0.7963832179875845,0.9386524961230069,0.05011821202454137,0.051119344121908425
0.256852955316781,0.4994177102779006,0.26659555506808563,nan,0.3642777729955354,0.536446643438462,0.8371887054054522,0.9494545432631039,0.05170051713869807,0.050878271626812195
0.20340788063829038,0.4454155645684793,0.23779057443397753,nan,0.32366387798039187,0.5939260656741555,0.8757489390639277,0.9660001928202584,0.05051730119107619,0.0511883373424219
0.16966188310809402,0.4074591034263961,0.22054608786566574,nan,0.2954850435256958,0.6314333999105789,0.9003806670336253,0.9722014852347803,0.05162873575104153,0.051077756349620904
0.1387154287662629,0.3665646207054967,0.19210011617564338,nan,0.260791803966776,0.6945651803405499,0.9263197373422942,0.9811531384615427,0.052462851029097264,0.050447787952013795
0.13195597374643891,0.35923843339022804,0.18879797218183592,nan,0.2548644531438279,0.7031636208935357,0.928554726056275,0.9811849774209215,0.051414443494935916,0.05172094541557869
0.12728805107108512,0.3524924971507848,0.18250135136008774,nan,0.24738114043878384,0.719710137813388,0.9330431934589992,0.9832535908969176,0.04640555525030701,0.052719646257392325
0.12185765533616102,0.3456964811413373,0.17808484914732595,nan,0.24153409364909062,0.7300887038779361,0.9371708306631816,0.983947712924859,0.05538331469752758,0.049256567688970604
0.12529103277578885,0.34915127917597355,0.18119799233813141,nan,0.24529950953860138,0.7247338031494567,0.9372238843226126,0.9835675597190857,0.05288440863973593,0.05102099144407608
0.12069859749002007,0.3422927596566548,0.17662478311890698,nan,0.24083877080499871,0.7303808118652376,0.9405309236100815,0.9853476512073959,0.05280345069492324,0.0494007740921217
0.1247183738476217,0.34819705816469204,0.17931866658603685,nan,0.2445830583316574,0.7257836409392787,0.9363912643792803,0.9841462207966096,0.05466079773309405,0.04889908000634975
0.12177391886199493,0.34490021076312,0.17764776464183954,nan,0.24212354612196976,0.7297582974249713,0.9383422486260213,0.9846454663338068,0.05526592250545649,0.049496536909766464
0.11548750497752505,0.33427067940915633,0.17154844852220347,nan,0.2347725189167031,0.7422507720955451,0.9423099263543223,0.986267714643683,0.047912701823680695,0.05172050807609067
0.11967434324164247,0.3414710130742517,0.17504583671369267,nan,0.23839790480842918,0.7380535498709127,0.9406664966002043,0.9847631962514231,0.052196287597197834,0.050562390749034965
0.11948528530899548,0.3413334968066251,0.177025361608538,nan,0.23982164396748523,0.7354484015779945,0.9396113848481568,0.9847586324798191,0.05342141609846778,0.05147761050212025
0.11614422048621935,0.3368542653134732,0.17344767256867732,nan,0.23592333074803004,0.7426050034715382,0.9429473616534548,0.9859466502083217,0.04950967264789369,0.050580547193600896
0.11681006761835368,0.3368240388001287,0.1721636902748771,nan,0.23379710784797506,0.7461614590857674,0.9410027977734676,0.9856199324386826,0.051809817424659566,0.05024431928544597
0.11435258840030867,0.3346214311257778,0.17276479582674,nan,0.2326849438345995,0.7459146879261656,0.9411487116834125,0.9851517499772264,0.05053981670494243,0.05198506776866995
0.11662457595567335,0.33739786612410594,0.17176163971679917,nan,0.23483261844630918,0.7418206346393144,0.943488152190851,0.9860903723557108,0.0497441146506772,0.05252307187845778
