mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
0.7186974791626051,0.7528167895096182,0.40038668428879437,nan,0.5387406369391429,0.45173421356299404,0.7331587292605716,0.8796627534305589,0.044680679714219254,0.05682648507310597
0.17051891245171746,0.4067539991358383,0.2187058234675248,nan,0.2953403305981804,0.6316929204781168,0.9034510095743662,0.9753038203255813,0.04630131987543065,0.05310912562030579
0.13585668198540488,0.3603149656248209,0.19106296019492744,nan,0.2583839153783004,0.690462764803432,0.9349533041147715,0.9836898050594739,0.049622389380000693,0.048482279511480375
0.10595972396017656,0.31877422285777973,0.16136800332130793,nan,0.22409729335952727,0.7653179483863929,0.9600860191517122,0.9896595834662474,0.0418280732478195,0.05401547743015535
0.10487688241342619,0.31641202943492336,0.15911473347905367,nan,0.22071553079867057,0.772521372874919,0.9606189784573894,0.989607978685731,0.05173775791610259,0.04900357365096587
0.07533891110205343,0.2697842405636742,0.13045862285108525,nan,0.18259511760120228,0.8500017997532955,0.9745008014302396,0.993585211729287,0.04902116648628988,0.05071597365350682
0.07751248460662723,0.2725901094145159,0.1318953359523556,nan,0.18617625349069358,0.8429128398711078,0.9746369552203002,0.9945240838844889,0.04286721581553185,0.05444750560711382
0.07125714648307137,0.2621093335097054,0.12620306450537858,nan,0.17749472205475164,0.8597469669043251,0.9775596034884965,0.9949405596491605,0.05023077444968817,0.05087362277149642
0.07159749796781929,0.2619419104436957,0.12553702730989252,nan,0.17594982953542293,0.8617476337457419,0.9758206323492681,0.994216207782598,0.04491035580123443,0.0531013998350872
0.07646749515262284,0.2703526248821887,0.13127259660688081,nan,0.1852446973451729,0.8449403662538324,0.9754489661797945,0.9938780985165052,0.04572470914652419,0.0507591163651626
0.0704465605862151,0.26042972776171275,0.12085486566048323,nan,0.17238832800429266,0.8701338381726342,0.9785291126869267,0.9950447908798512,0.04714193425976667,0.05220381609871664
0.07087399286134048,0.2605150538591703,0.12019279845410662,nan,0.17233383170780706,0.8679074399461051,0.9786821385821559,0.9952479172162232,0.04709827562258479,0.049650767330448
0.07469854070904941,0.26772580793233425,0.12832166191846003,nan,0.18109581966768518,0.8525127777725842,0.9774434118823432,0.9946698035293383,0.040315369372715765,0.05385634991232418
0.07117041606184239,0.26160868041299906,0.12230073370902834,nan,0.17494898352756008,0.8670976899212522,0.9782975681861583,0.9951464668363972,0.04308582129908222,0.05267548642956648
0.06894969808441374,0.2575960639860676,0.12275952932149044,nan,0.17269247299611823,0.8639108053092793,0.9784349080830684,0.9949874275232078,0.036994241133268296,0.05749545383862671
0.0680782721022168,0.25559037454815997,0.12066538798834633,nan,0.17111379256064288,0.8710605797337871,0.9793919450223701,0.995134898981823,0.04678423926554013,0.05166592188659144
0.06731542221914033,0.2554147919110704,0.12020812585885944,nan,0.1701583552769837,0.8718785782228724,0.9797267637027691,0.9952308691622361,0.04622011982831832,0.05230872743631126
0.06883626689598796,0.2577678257658764,0.12194490326576478,nan,0.17242476337713233,0.8661724371459862,0.9790005589759401,0.9951119685377686,0.048201664527598366,0.04911122199291835
0.07021224831306883,0.25954213256383174,0.12110900896813225,nan,0.1730541715934041,0.8729593785023996,0.978935533685234,0.9949048070948523,0.04423068521360471,0.05127061835686025
0.06851999981592653,0.2553762476741754,0.12110950853435778,nan,0.17102283506690177,0.8666842030864929,0.9785866154109971,0.995122792434283,0.045797803780551635,0.05238899325096556
