mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
3.2409299112952317,1.2109776377100603,0.5852533319733173,nan,0.7862446245205761,0.40547097036255275,0.6876918639236254,0.8525721986917979,0.012716545874468759,0.19336999762211746
0.3785204597808772,0.6043707977995815,0.3127430976204606,nan,0.4418800431515526,0.43887416983878663,0.7534989954064333,0.9203634055898936,0.010894905139448305,0.14478966504207497
0.36958304978747225,0.6010954156434685,0.309663580185354,nan,0.4361035944310381,0.44745715830970734,0.758106756977769,0.9210646771054412,0.011412428786314608,0.14478321832648675
0.36888421822515166,0.6012175466841689,0.3072950413554523,nan,0.4352153196355304,0.44661316429084974,0.7562432944518813,0.9274028779099428,0.009676846925792775,0.14540977928259854
0.3626252859702949,0.5945891128514457,0.30780719283312685,nan,0.43152261000334446,0.45505228638648987,0.7593051493935319,0.9207797329313253,0.010863785886969178,0.1444821194006138
0.30345159421151285,0.5445567389165814,0.27819021446510445,nan,0.39503797835034876,0.4923335964075997,0.7995553995918306,0.9403826677748062,0.012719310097428351,0.14488552793412762
0.2934815207520268,0.5357359854631144,0.2722461691230152,nan,0.38857476020575593,0.49804581498383454,0.8081504349033208,0.9440820374202319,0.011813417524738884,0.14465342591248867
0.2792935240422196,0.5221974887128662,0.2687844343195657,nan,0.37974491444268454,0.512135272834434,0.8148474075763522,0.9476965605956802,0.010942025655328971,0.14530364188001904
0.27842537630269454,0.5207765327769454,0.2676930554946605,nan,0.3780636607321547,0.5129153266485157,0.8232055883550848,0.9481966127141862,0.01285637724553055,0.1450304880674305
0.26937774849551943,0.5110975619209845,0.2624721365169394,nan,0.37028386495655696,0.5306644304115885,0.8308525542332891,0.9505552148102691,0.013586843269577353,0.14977404651723705
0.27256912724654564,0.5141409758261734,0.26096048531614147,nan,0.3697921232348348,0.5334302749244952,0.8325584432086208,0.949541676556092,0.011379928138634678,0.16370793002869438
0.2623571896246063,0.5048842978968804,0.2559221393304833,nan,0.3625481515483283,0.543819963778549,0.8372872536786125,0.9521901471932047,0.010599495105988989,0.16379559029837024
0.2620749810862439,0.5043777094269345,0.2564300077155936,nan,0.36284554153041265,0.5456596501395427,0.8344560701959635,0.9538139011215243,0.010907335240441842,0.16385484191992764
0.26271844361728863,0.5048760918938889,0.2556127976450286,nan,0.36129105357141456,0.5466724432844973,0.8369672758384835,0.9534043089514638,0.014124639453806079,0.16314122891733063
0.2599128763882899,0.5015511055872527,0.2560485840611192,nan,0.36281202335726037,0.5408364706796638,0.8375729188386974,0.953508717307717,0.011188230187084541,0.16415186685553948
0.26377149948234724,0.5039963263755766,0.256172448383892,nan,0.3632387040254896,0.5445220801963315,0.8376663923775177,0.9548169182605498,0.01366894705612772,0.16390976619311157
0.25544100060995045,0.4967755569297943,0.25362088840151037,nan,0.35626259123818554,0.5560905164403466,0.8444633833328542,0.9526894116094695,0.013124433198200275,0.16271683750234447
0.25626411500662694,0.49839378858437966,0.2535082393449775,nan,0.3581718091289373,0.553388464501999,0.8426675421485573,0.9542734569234398,0.012645637733230264,0.1633969804248073
0.2601433547525447,0.5029204786455659,0.25641630989031733,nan,0.36187114802552905,0.5437123506877556,0.8388558631291205,0.9533985526264993,0.01262940460008613,0.16373370931895506
0.2593121390230154,0.5020823388516118,0.2552984076763939,nan,0.3614001205550755,0.5437780223179273,0.8411896514278625,0.9549621800496343,0.011712050744903958,0.16329896439810168
