mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
0.7384692950621398,0.7773807379535499,0.24493733133867673,nan,0.546236239804585,0.6019980019840293,0.8728876508516838,0.9579722219733641,0.0017965015101609168,0.14505026572169116
0.4232853237782538,0.6269063333344589,0.18428974122024455,nan,0.4258424429361982,0.712998082142927,0.9358117968801011,0.9828320167953726,0.001784985307566496,0.14434312583619344
0.32467757871846725,0.5512374880430908,0.15903328242508172,nan,0.3669837237697122,0.7791252065482521,0.9543070902179854,0.9875458160361429,0.001770131244864653,0.14457542329485495
0.2673086880511468,0.5020660814164691,0.1404449255960394,nan,0.3243536924130378,0.8277233095292225,0.964214024232311,0.9898734277097988,0.0017945895518884614,0.14450911847873268
0.23281148706187657,0.4695590336347896,0.12909741251132556,nan,0.2984438249947805,0.8535833763410842,0.9693729929580893,0.9912980805729248,0.2696809882514815,0.1438707463197766
0.1645116322162162,0.3945442539882305,0.10165079983506194,nan,0.23475579492041307,0.9019551561455159,0.9775090143936307,0.9934810961383096,0.001809223073396253,0.14172907519356548
0.1517148142775725,0.37880370122933527,0.09628262860473764,nan,0.22267804844098238,0.9101274307433919,0.9795946042431066,0.99409501856818,0.0018232326901993178,0.14177276696145494
0.14536188306442255,0.37078789413748453,0.09366685393308342,nan,0.21619101210416525,0.913795551399136,0.9802878316148624,0.9942451513446893,0.0018235773309093237,0.14149618681918558
0.14011675312084215,0.363956028794859,0.09170398355549966,nan,0.21146978535855385,0.9170254870958591,0.9809186819442263,0.9943484054989837,0.001829688550645101,0.14177628780421428
0.13575095182601626,0.3584092615035884,0.08989474867178075,nan,0.20726684001027015,0.9195013774988551,0.9816364686442608,0.9946219728308872,0.0018555400511043219,0.14185196950921455
0.13047300703590578,0.3509995241163343,0.08708133495011303,nan,0.2006246986728169,0.9224545900743122,0.9823504064054239,0.9948032737459684,0.0018585895081053825,0.14192748358366708
0.12964481020236054,0.34995447563828613,0.0866610661678883,nan,0.1995781443815205,0.9230233330151821,0.9822401493867933,0.9947956885137892,0.0018103664644468368,0.14190742547831123
0.1285077584002395,0.34856065345574333,0.08646291132049326,nan,0.19896861729816495,0.9233602903277263,0.9825983643932638,0.9948820594620529,0.0018566597926993457,0.14199178669383722
0.12869827732632955,0.34866548361246297,0.08597519402169869,nan,0.19816201931415545,0.9240405741720771,0.9825227075502547,0.9948355543108378,0.0018193163804424313,0.14201017426578647
0.12799901692428461,0.34752768411135176,0.08594908865786233,nan,0.19793089567267141,0.9239702186150766,0.9825502218980475,0.9948548681798524,0.004754466744341462,0.15160883350827667
0.12750979252040598,0.34693333089918305,0.08539759935391535,nan,0.196749223495139,0.9247506687965021,0.9826647500283942,0.9949005636979689,0.02123519351358933,0.1821528433871574
0.12684377686796358,0.3460551987630039,0.08548510002777752,nan,0.19693232883361658,0.9244299436485358,0.9828151980341082,0.9949758473004602,0.007272692398489444,0.19376641319514765
0.1269153982489204,0.34611454995847146,0.08527814335532351,nan,0.19657762040256974,0.924838573381896,0.9827738406879435,0.9949180166454386,0.006557367195919527,0.1957028905016188
0.12745399435539934,0.34711234010725,0.08566476466859457,nan,0.1969189146344463,0.9242879272850071,0.9825639853600936,0.994881199854448,0.0064830072950659455,0.19218963556988736
0.12719568153987335,0.34660103893809907,0.08543005670973856,nan,0.19674296806132385,0.9246262811580278,0.9826842929363732,0.9948615183366091,0.006464589660249465,0.19248062103646027
