mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
5.860881177908361,1.3619364040782902,0.5439717281529832,nan,0.7503100091551507,0.543207537206969,0.8147089383121212,0.9228239245169153,0.013521211239401363,0.18088116891394357
0.1577507637217321,0.3760612436565353,0.16121959201511907,nan,0.22635204748534338,0.7633089869830741,0.9597151929728462,0.9927957733301646,0.011045828806995834,0.16829278765829847
0.18316354470191595,0.4021039229826494,0.1596527594993043,nan,0.22551234891486271,0.7675363740184277,0.9720728352346134,0.9957649279050049,0.011969963777730394,0.16653801873006535
0.12730815783462812,0.33999037331947757,0.12876714366316283,nan,0.18818953720285145,0.8570128363601128,0.9865334446849741,0.9967817763402227,0.01155421457577161,0.16804220195491937
0.12368090298554417,0.32758661273982004,0.13277187105667948,nan,0.1901134186420318,0.8452218136306484,0.9805052884658518,0.9969294935848579,0.012416713329855465,0.16787776762835457
0.048299410817705,0.21139198924149744,0.09513122851244882,nan,0.13699369417751295,0.9339797393446828,0.9920249270778869,0.9982881051788003,0.012139181415410512,0.16805913949729034
0.04401335233398773,0.20457370607857048,0.09272547801676738,nan,0.13332335557548786,0.9413687699854119,0.9931542955754653,0.9983868651635657,0.012483836857546041,0.16835045548467678
0.04256854782224725,0.19954417157360818,0.08807630773649706,nan,0.1290901238378537,0.9450486856468757,0.9930754769513536,0.9984383388138636,0.013316363838097568,0.1684350488523557
0.045520584921596385,0.20659833514823484,0.09441290093593843,nan,0.13513771137582387,0.9354811302070454,0.9928772073446936,0.9982104282010779,0.012120720654598122,0.16801481369738927
0.04662556211132348,0.20924982303285292,0.09403438110847842,nan,0.136643744090596,0.9424631432402287,0.9932079595045982,0.998297577456855,0.012400959489683224,0.16639283818748377
0.039020990743401734,0.1925178860545572,0.08718863651476193,nan,0.12505297788734598,0.9460951268928757,0.9937104303437753,0.998538283165944,0.013389971737186285,0.1682341763901608
0.03771021915479791,0.18847157350837795,0.08399872743392707,nan,0.12169628603775613,0.953217898110975,0.9939003485978417,0.9985810231241545,0.013197027460188313,0.16674406579635687
0.03590463796718438,0.18419646854451713,0.08170151827545125,nan,0.11786511505878022,0.9536859663259318,0.9938480315290296,0.9985465157185501,0.011353301387999703,0.1669079363090286
0.03869570810587621,0.19091419661856038,0.08495590340170225,nan,0.12447713005952057,0.9511282890651359,0.9940346218997317,0.9986046593076682,0.012444183447841923,0.16658129692077636
0.0400365348217825,0.19410197786963296,0.08967594632263347,nan,0.1293043017003669,0.9481450974685439,0.993677733998442,0.9985290727901868,0.012072767208574156,0.16707360345406594
0.03681280664428109,0.18622802448178094,0.08400765448936577,nan,0.12171166806517753,0.9521643165866704,0.994021087501182,0.9987763783450802,0.012426092900943347,0.14404411336383083
0.03977764040679379,0.19392698399311337,0.08779458202773409,nan,0.1274845872697912,0.9491888384962287,0.9936262480179128,0.9987104886591178,0.012029730915511627,0.14394093480744588
0.038567826823359394,0.18939398453434697,0.08359433180400742,nan,0.12231409330992228,0.9492658153112354,0.9940170467667314,0.9986873159592755,0.011360309666318444,0.1443887814943371
0.03995529168920967,0.19311310588583097,0.08584065207084361,nan,0.12523880515231595,0.9472228514790023,0.9940256373053457,0.9987099270452245,0.010488937238766911,0.1449743610594917
0.039515268530840524,0.19235641377740176,0.08567829416033536,nan,0.12428007817831162,0.947083499503238,0.9933680724176727,0.9984436778551519,0.011817097970856106,0.14511150454246946
