mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
1.1238096734740703,0.7897889842729789,0.425014614086806,nan,0.5596606565647371,0.4990594526728847,0.777867465367133,0.9007003214737888,0.013935933501935312,0.1930387325041284
0.1784136483086025,0.41195688095035066,0.19992569071028876,nan,0.27563035109524053,0.6735073988657653,0.9300567715464744,0.9836475491523743,0.010901813343359166,0.14523769796150438
0.24186406198233493,0.47087835470281647,0.18053744107868538,nan,0.25926305099106656,0.727104972309309,0.9471965964771647,0.987744297592425,0.012328871329966533,0.14460382522943194
0.1656337966990573,0.3892119936161615,0.14956492199662416,nan,0.21767462417803096,0.8044245598653867,0.9716297256076797,0.9925858804084713,0.011001679211727029,0.14487990739519505
0.23842701525647242,0.4471504678859731,0.16564114961629262,nan,0.23845425097215842,0.762971215544852,0.9672075729513373,0.9927973378881364,0.011641726064068053,0.14485955790900365
0.06468975186475868,0.2486905561277029,0.11802679551005875,nan,0.1658398553153476,0.879179408724216,0.9828057343867715,0.9960664080959533,0.012197000069679621,0.1447146319524413
0.06574952391659752,0.25124494023516036,0.11717466314207331,nan,0.1658824484107832,0.8810262007774713,0.9833220142151665,0.9961519784170159,0.011423154143304784,0.1446245201667491
0.06716908854092651,0.25289494045228406,0.1165592195905841,nan,0.16657035476148385,0.8840297330602556,0.9836881159712828,0.9962024557232345,0.011798980205355795,0.14596706644148275
0.06122059113477944,0.24322923447739886,0.11210797175189456,nan,0.15951314099101038,0.8967726186109715,0.9848298613605582,0.9964164789142527,0.011844314526079038,0.1470825690568261
0.0596945060457027,0.23946302506452796,0.1060622361212841,nan,0.15263259644927896,0.9089935493059936,0.9855034752976741,0.9965272551954049,0.012781071560577261,0.14453199738596642
0.055481685160823135,0.23145004686767381,0.1071898635492816,nan,0.15170942235402282,0.9071564330563525,0.9861143823856959,0.9967523402922144,0.011324550153871463,0.14483833947406818
0.05637124797305324,0.23220067138889008,0.10524472721528598,nan,0.1513829833320282,0.9067175933219844,0.9862814605491868,0.9969048923688897,0.012019829279363412,0.1450168726270291
0.059495816229494854,0.2383716138128234,0.10927911526143806,nan,0.15740358330661136,0.9008086594900859,0.9860898313604199,0.996744156855882,0.01372281246430884,0.14443915678196198
0.058129392129413045,0.23666263538169244,0.10688271285254557,nan,0.15344596478304637,0.9041770556453983,0.9862817792421759,0.9967730842946425,0.012995168579494492,0.14460254124817418
0.0551545767313421,0.23015235749343937,0.10421609800516791,nan,0.14925046719194993,0.9085604600128697,0.9870697605251755,0.9971802700742631,0.012758706055997267,0.14508082365273406
0.0575346610416926,0.2339203195049438,0.10565869048429662,nan,0.15321327024519188,0.9040041698406694,0.9866347543671408,0.9969281094268668,0.011559010575257657,0.1455997538668915
0.053783755688708225,0.22730491110663195,0.10136876148471505,nan,0.145925164107601,0.9146573699083451,0.9871046688423648,0.9969255057015645,0.013425803491485989,0.14682267868467666
0.05670365056126926,0.23362127947816458,0.10712261115532576,nan,0.15375712276016693,0.9066198909231522,0.986650497002663,0.9967162615751504,0.012069661218209328,0.145075150109156
0.05598133498634903,0.23183494058196283,0.10551505675899113,nan,0.15126284414606544,0.9096577690906279,0.9867284744082603,0.9968999583322091,0.012586770037213108,0.14515146513353602
0.05445764431562035,0.22869761041786796,0.10413286817048241,nan,0.14866935982980442,0.9114413484483318,0.9869396440972587,0.9968911199610633,0.011875588085518375,0.14525762381983418
