mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
2.2537237081149106,1.056825188697499,0.548263675920953,nan,0.7291221104977981,0.4091424880365445,0.6902550250163917,0.8581248273665302,0.01615684390579682,0.1757879334969582
0.3269051304958409,0.5642607195891145,0.2858123555715504,nan,0.40034938014628035,0.4910190726554445,0.8067054359697988,0.9434531434411143,0.012271151112896178,0.1627867350762494
0.23507102275099365,0.478557934910561,0.24384399432481102,nan,0.33324091695408964,0.5862083053384216,0.8757904074734373,0.9650191930742222,0.012427587263573904,0.1620883849557377
0.19108255616840886,0.4305562411642402,0.21026163088405592,nan,0.28885583708726287,0.6553177053836282,0.9130701424226229,0.9778446483509735,0.013577586079871706,0.16485437855700055
0.16716583877034452,0.4011866515609608,0.18935429851640448,nan,0.26128799764383503,0.7094311500311921,0.9350569208804118,0.98375766952662,0.011229272154779393,0.1593488034260631
0.10599831078569265,0.3219011759512498,0.16134564111672758,nan,0.22251994513902543,0.7723216553614375,0.953807431791985,0.9891728178625966,0.01314652754001863,0.16289277138116534
0.10258183355239328,0.31492100439163995,0.15648617555143496,nan,0.21678140178770466,0.7821500029175067,0.9575347217367443,0.9897178679576759,0.013925502842587974,0.16209726476873962
0.09406438375875162,0.3028479057926302,0.14965695690187775,nan,0.2062968972031139,0.8014865966313899,0.9628878422561121,0.9916170929122892,0.014019942999909364,0.16010847194000374
0.0928850083072298,0.3012804865441001,0.14691800642678665,nan,0.2031718311263768,0.8079280896248224,0.9632266004709726,0.9908705407969429,0.012768540771222421,0.16446567871028261
0.08932547672879543,0.2955855691180065,0.14470286480602787,nan,0.1998113648062612,0.8149766331578528,0.9651006158841015,0.9914588776269184,0.013031606919775705,0.16012054205964052
0.08673900764899192,0.2903285337219389,0.14319591950705124,nan,0.19736144972461486,0.8172231388194366,0.9673217979111897,0.9926442877417471,0.013360139535732023,0.1637797599186713
0.08503053680126248,0.2875846641023948,0.14155298960055404,nan,0.19411039236021657,0.822964149176307,0.9658267662760526,0.9915263149871335,0.014324919246297026,0.1643176801214914
0.08510503596886033,0.287882400579502,0.1404759670020173,nan,0.1939466506626473,0.821741187623642,0.966316572177052,0.9926019719741886,0.012321973563263856,0.16019572372600244
0.08695926336259802,0.28920431450674944,0.14063024091106627,nan,0.19612562495239813,0.8209558648612878,0.9674434175818775,0.9929584575824983,0.013380444612625842,0.16483335085692835
0.08787226643685107,0.2916171703777311,0.14122247533481008,nan,0.19608453915098706,0.8210488875536448,0.967440786740299,0.9925027422638921,0.014356120359232498,0.16246014500892214
0.08220836251590385,0.2825858413729837,0.13769340837462266,nan,0.1903997996718075,0.8308676556456243,0.9691387075211357,0.9931994445845804,0.013946201054323384,0.16178767568563698
0.08669226905370986,0.2897105714476959,0.1396307497705001,nan,0.19408569251518903,0.8255637039954059,0.9675210219084449,0.9924197099751157,0.013855553696595548,0.16437988076598858
0.0814579642125977,0.2812810478380325,0.13585351231016315,nan,0.18907098364676528,0.8317347244643346,0.9702800613616157,0.9933550633586016,0.013954060476736961,0.16025127750609566
0.08436413394535049,0.2866809097004293,0.13849959619695024,nan,0.1931070659933172,0.8269555008974198,0.9693101327306722,0.9930422023130588,0.012347463886113637,0.16443313181144484
0.08613895654934159,0.2880431742028762,0.1393197280526673,nan,0.1937796095921758,0.8247438174460578,0.9679795150593115,0.9924206070122289,0.011611070346422973,0.16541561548290334
