mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
0.5293236501845603,0.6787510791251805,0.20873330001391735,nan,0.4583297860987169,0.6842241235974257,0.907432781403387,0.97099899024112,0.0017631178184411794,0.12751062712416042
0.21702609614737797,0.4564310882277708,0.13585109576938653,nan,0.29851853463951583,0.8370409789968034,0.9671531595194508,0.9915131298222635,0.0015099668711243497,0.12600543335450923
0.16804697444485833,0.40153914563472165,0.11647116346253432,nan,0.257128606642463,0.8794378586860014,0.9770543308128185,0.993982917503294,0.0015675927378943726,0.12590963273699363
0.14342611114336046,0.37110210196682886,0.1055969443828589,nan,0.23399563779316657,0.9008729767402548,0.981471666741788,0.9950655006027574,0.0015172425259177766,0.12606174559423244
0.12734010298601736,0.3497018496880313,0.0983183040655022,nan,0.21845752390122847,0.9145021032148668,0.9841510989899273,0.9956827868470106,0.0015450743676514616,0.12618034188187835
0.09343870928249226,0.2983152230126163,0.07884373940670238,nan,0.17540956047697404,0.941260465727048,0.9883114191294519,0.9966923718834854,0.0015431522681717915,0.12610877494164258
0.08695506880613496,0.28780846495117485,0.07465707282419864,nan,0.16643878767077724,0.9464621215497557,0.9891955596673545,0.9969539101903842,0.0016176102140563883,0.12655208097982504
0.08424297146713355,0.28301350214325666,0.07276691569587831,nan,0.16243494218234136,0.9487706030886207,0.9895582225652212,0.9970159906425489,0.001603748626811599,0.1265900357906339
0.08195975524947678,0.27901757092681356,0.0712299245699649,nan,0.1592017286723303,0.9507709846912652,0.989813461078039,0.9970564953055892,0.001557192669350907,0.12630694363048273
0.0840789259066298,0.2826447178806818,0.07285634302499716,nan,0.1624831489594835,0.9484014097844183,0.9893932728436302,0.9969495011001284,0.0016030509277887607,0.12647781824215837
0.08057610369609981,0.2766851906731807,0.07053864286133986,nan,0.15746646491458693,0.9510412809527313,0.9899439805693969,0.997121562263111,0.0015929762597202695,0.1265420334485047
0.07978153509002056,0.27535406604001134,0.06994775087255095,nan,0.15625186957839798,0.9518925244365671,0.9900425425614778,0.9971185172854772,0.00163130344924465,0.1265446146863695
0.07923064018031627,0.27423689756716846,0.06952522760764436,nan,0.15537959172515037,0.9523732669115387,0.9901902020258156,0.9971478662999108,0.0015805819007319417,0.12650469103834336
0.07881248726997407,0.27367273236172923,0.06917654652970204,nan,0.15466853898336763,0.9527288280783199,0.9902286309180198,0.9971707005707626,0.0015904414389224845,0.12651379427496187
0.07821160701113529,0.27251487156691895,0.06890273188562122,nan,0.1540559972044539,0.9530485695592493,0.9902959731836486,0.9972009390652701,0.0016122643147528212,0.12655822927709706
0.07805844627789872,0.27219805456006485,0.06872956612082881,nan,0.15366881500325832,0.9530714942491848,0.9903535022279442,0.9972318593655646,0.0016622120851466698,0.1265514160693694
0.07798516316584887,0.2721279114647161,0.06868850217948003,nan,0.1535506409335513,0.9532048839527084,0.99035306842077,0.9972077888194234,0.001632979193548268,0.12654122058865844
0.07805536909588809,0.27201921838238585,0.06872613774581231,nan,0.1537045179111551,0.9531464517296924,0.9903216511211542,0.9972184704868442,0.0016144906504489305,0.12663914432602597
0.07793191606936714,0.2720022475990904,0.06864913090281866,nan,0.15351401012899415,0.9532568038772559,0.9903277873231328,0.9972195719502159,0.0016709219792102436,0.1266078209027237
0.07803840795375291,0.27224566647486437,0.06862464433669964,nan,0.1534752351355256,0.9532799181436322,0.9903022141547193,0.997192539720625,0.001596060830150263,0.12646639623654796
