mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
1.658189520661923,0.9526415856685599,0.5014623015479468,nan,0.6752103681728052,0.41913766305845696,0.7061280483851617,0.8694609886075294,0.013558347644724049,0.1781081424762251
0.3056400094165311,0.5453778983325034,0.27672567260111863,nan,0.389103613390943,0.505326058066454,0.8157303764073123,0.9466359384070139,0.01178387715581149,0.1649194273314251
0.24662534947559045,0.4892755225005893,0.24125037454228546,nan,0.3328966390165648,0.5953955100073834,0.8808931381917307,0.9641367019501879,0.012811318180591764,0.15269130616740606
0.22493686408699837,0.46586124040863325,0.22216096671354105,nan,0.30703627405760114,0.6320828871153966,0.9012138501768971,0.9722871804442017,0.011879103992118344,0.14599611257790496
0.18755712689504092,0.42452370149459084,0.19372170548326467,nan,0.269068998916978,0.70530878632877,0.9298939068429971,0.9796274904529424,0.013165582607744078,0.14629838169900133
0.12213125669521324,0.3440246508944593,0.16725781667386003,nan,0.23241144132204833,0.7586671111921384,0.950095725366486,0.9871595599109011,0.01446096866427573,0.14821523392149308
0.1065273057621436,0.3214037535010225,0.15807113304670276,nan,0.21872553694913316,0.7790659538666066,0.955670459485361,0.9895122834029627,0.012529517447999619,0.14646970601552545
0.10536216533235214,0.3205840919840933,0.1564418502887431,nan,0.21619181588228167,0.7844236188692084,0.9589752380428396,0.9900331851238856,0.011516271231000515,0.14660525362890678
0.09969963788218764,0.3115578936152498,0.15385278019526485,nan,0.21179020954815614,0.7939847063608947,0.9594288897105041,0.9900517073312031,0.014272737298400617,0.15965516229555843
0.09594444560262778,0.3047822194922201,0.14483714149745236,nan,0.20251456106425356,0.8116837583897963,0.9644995056508436,0.9918294663081353,0.012310715908656305,0.16065573589996207
0.09161865325572664,0.29887157809536713,0.14278237989787892,nan,0.19797650693312224,0.8203668234685971,0.9655435803622135,0.9919976098343026,0.013967990670592999,0.1613036413561121
0.0892195051575935,0.29425893794192226,0.1400350234667119,nan,0.19487252094714938,0.8253017245955733,0.9662631973688183,0.9920434673968302,0.011483617913569503,0.161707657294212
0.090694064944343,0.29658275075715423,0.14153530749896054,0.05939262952863403,0.19715286829696704,0.8227400333073006,0.9643881911883538,0.9921772876522572,0.013008611089681862,0.15070287127351556
0.08928503292440856,0.2946958539404284,0.1415284285026047,0.05950756847154941,0.1970273424883257,0.8216594824463512,0.9669509653881384,0.9925169398344638,0.0121568082228239,0.14645690590526925
0.09062054813100033,0.29679174053477836,0.13974199336613707,0.058819227767988334,0.19603732147697728,0.824205971275788,0.9664229045098431,0.9926049580901477,0.011645052259060446,0.14626517520953658
0.08792024572008157,0.29246449242096134,0.14121348466484332,nan,0.19508899656232334,0.8251501117141462,0.9663667176414457,0.9919886452445656,0.012802564023390348,0.1463684092263807
0.0876485068079228,0.29174068071120185,0.13902999111511166,nan,0.19371188240757317,0.8283558167613115,0.9665027363617533,0.992450660288078,0.012229850670810422,0.14663497961641894
0.09083011365243805,0.297172746097722,0.1420392951100681,nan,0.19760254460342963,0.8215907805978996,0.9655608707231513,0.9918276825176288,0.011606151146950128,0.15281234708466754
0.08955134240982358,0.29522769542958965,0.14208495462145415,0.05959521126593643,0.19708182898713794,0.821055964799398,0.9663108832334756,0.9921640169467025,0.012472556282010713,0.16093384001899685
0.09161672262163122,0.298015482866853,0.1422352768576708,nan,0.1983109954856496,0.8195124054671357,0.9659509208069339,0.9919627590240838,0.011437385174337886,0.16117959677405624
