mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
0.6525181424080558,0.6620561737664763,0.32522110562979406,nan,0.4527410295899845,0.5506741945835654,0.8240756213409195,0.9241535887697736,0.04473937018234842,0.05640456011366946
0.13891904361130342,0.3600974310609165,0.17538984007973527,nan,0.25173577359305943,0.714276019186421,0.9416770383523769,0.9847548741639428,0.042172832448083446,0.05097881243464261
0.10695362688070204,0.3169601004698526,0.15249187632307987,nan,0.22081966427006947,0.784937902888515,0.967666735209109,0.9914558399388719,0.04887837688298696,0.04942948644253317
0.08861055343447836,0.2891588968192034,0.13608925306745864,nan,0.19585458087563004,0.8340989088807494,0.9741643706104786,0.9941307613266385,0.047230114752642584,0.048975997523688454
0.07980339857769626,0.27187990670089474,0.1223352719721876,nan,0.18019255443192347,0.8602376015401193,0.9790986170584551,0.995395023833017,0.045640117620705536,0.05157535454745968
0.06042724144305282,0.24059271044834044,0.11262440976922604,0.04790036338721222,0.16085814311780644,0.892619014246781,0.9850501022113751,0.9970767146016395,0.0485470632626775,0.04837130599779121
0.05746162079370585,0.23376071032303902,0.10829987520184128,0.046624806564892825,0.1565752497814244,0.8982412289140562,0.986192130684341,0.9975150067407175,0.04260669266205489,0.052628584071801966
0.05251155999277283,0.22510979089563998,0.1012892683368384,nan,0.1465940544533627,0.9113338447435732,0.9871109256416943,0.9976137265626964,0.044494948775983166,0.05060250748892199
0.052099006549483205,0.22475486051963278,0.10378182055868304,0.0446794777596969,0.14931077289478972,0.9137359202675553,0.9877303567567097,0.9977155552913191,0.04671117041755644,0.05116856640500572
0.05523725979573737,0.22879143691700188,0.105350057070859,0.045337232199093816,0.15233934631675097,0.9059411472772836,0.9870869280442659,0.9976859338805399,0.04418064534919968,0.053060514016212826
0.04814191253719923,0.21621247265938726,0.09696304491789044,0.04145048780310819,0.13942480020768652,0.922356769199535,0.9888981254315683,0.9980263252626673,0.04187929804233011,0.052697614743474216
0.049406579512575155,0.217890069974677,0.09846142698319173,0.04236638964885294,0.14190949370421055,0.9160376818394967,0.9884796750903642,0.9979851473554521,0.04457738614389313,0.05062928363488979
0.04953060515001097,0.21804366626207927,0.09938941582589703,0.042586066097404826,0.14251972232253765,0.9179219955538476,0.9886728844929151,0.9980529914086469,0.049236273458587256,0.04965636556240622
0.05043406650871678,0.22018106531468826,0.09896036729280529,0.04250304364467383,0.1433401484346185,0.9189780609802115,0.9881563762226842,0.9978496751560162,0.045465910588211256,0.050569077315760276
0.049731199350607755,0.21804609540982672,0.09867809327247316,0.0423107425350488,0.14207657106188745,0.9144566602972956,0.9885529994964599,0.997854668439202,0.04461493860498519,0.04996247680402109
0.049857706471062524,0.21961478177758864,0.1030701963686636,0.04411148992347103,0.14674550022434268,0.9142340966560298,0.988335037077957,0.9978840909802351,0.04236503118097526,0.051016029063212516
0.04940704766325173,0.21775114670483986,0.096607280992643,0.041364213830667504,0.13998850717053393,0.9240058533623495,0.9886314591113078,0.9979711376034651,0.04155582931420322,0.05437654834960152
0.04996317590191129,0.21819293638732154,0.09969933086070891,0.04291087852335283,0.14340523975089897,0.9186076712199035,0.9885697705551278,0.9979687902037166,0.04447218665749218,0.05184899972743742
0.04962987106437335,0.21781749138102824,0.09571687609213105,0.041053919911448536,0.13896030104467286,0.9177029272517421,0.9884403225689998,0.9978353086970907,0.04370643836745888,0.051229841003090526
0.046358874955018704,0.21130623605840607,0.09286537431979895,0.03999354956359823,0.1350444022294278,0.9296183850120577,0.989129655811408,0.9980229232444272,0.04710243761283645,0.05054601824846391
