mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
1.1383010504839246,0.7518600102322412,0.35726620369458917,nan,0.48962534093038207,0.6111759135139858,0.8502613681068748,0.9287372248367178,0.010439700016136333,0.19462094532062055
0.16003784859640915,0.3846092368503162,0.15239703716638262,nan,0.22064337285291483,0.7906877069002569,0.9672387574363676,0.9919891276073046,0.010490139564219462,0.14542396590433407
0.26456520530543104,0.4797068878718306,0.1655476800873556,nan,0.24087490646624257,0.7637715608776895,0.9705710061629954,0.9920659329758181,0.013120344473057039,0.14398749150943346
0.1770149390329107,0.39439271602897674,0.13470331349853795,nan,0.1990823766832188,0.8437899564980438,0.9823511881889704,0.9947501469579377,0.012659353861992963,0.1446382588071373
0.16887046140918405,0.378081359043889,0.13515952684848606,nan,0.19718817705888092,0.8493956359670909,0.9813385280928386,0.9957484127625887,0.010911177156309201,0.14518851681328637
0.061166702114972944,0.2361554854349286,0.09998327147679267,nan,0.14523277252017172,0.923777683507731,0.9903996581683343,0.997672999109833,0.012279034684144376,0.14526578817244762
0.053371418350628,0.22407925276650906,0.10142475734964461,nan,0.14454910884343503,0.9212081717830871,0.991310710917215,0.9978320313113953,0.012193175958461516,0.14531628420424564
0.04959882973601378,0.21669791127571658,0.09692615587823893,nan,0.13857393623549538,0.9289036607026031,0.9914242428771416,0.9978849869429298,0.010629305614422319,0.14504273439169954
0.04402312855416102,0.20470902919494205,0.09160610151521126,nan,0.131422898940774,0.9378615076961435,0.9922069231328022,0.9982269737341884,0.012326544241843818,0.14446841309510586
0.03999636241038981,0.19611595954815425,0.08269359092088216,nan,0.12030945986893044,0.9496875071218597,0.992832385982055,0.9983053104560262,0.012350324499760574,0.14507873702970187
0.043826506561859484,0.2035842963927221,0.09430729783911562,nan,0.1345407119252651,0.9362304823081381,0.992554988676898,0.9984360177117868,0.011795624540599119,0.14536245125046104
0.03971666270954926,0.19564822465299297,0.08393058268425291,nan,0.1221564943058808,0.9492346647982945,0.9932834629337164,0.9985600416240774,0.01151678388210837,0.14521786992641988
0.03976973009339729,0.19532344741838806,0.08563007863294413,nan,0.12341705958474859,0.9498765381620677,0.9930088784050021,0.9984815715720213,0.011027823599622996,0.14508414493609909
0.04045321801317608,0.19711487683053594,0.08720028565421124,nan,0.1260090501523325,0.9481890427708114,0.9930708464634777,0.9985920753601795,0.011754172247366844,0.14563870286736877
0.04047508505792577,0.1959773793004543,0.0880822043690047,nan,0.12724589347327728,0.9427317479649326,0.9933493229964261,0.9986218102500163,0.011775311277659666,0.14551037411833015
0.0408597240024626,0.19640557181196677,0.08941545625868785,nan,0.1279965497137651,0.9400715658593075,0.9929798816918304,0.9985062678996074,0.011240477623346026,0.145161610509193
0.040812887224196875,0.19654194310587206,0.09144585293122115,nan,0.12973083700872798,0.9390514803035065,0.9929358969942182,0.9985606449868034,0.01300388753669968,0.14665631449785355
0.042791376042263705,0.20131684681166892,0.09087042621788549,nan,0.1308594780930122,0.94172663657962,0.9925888812081497,0.9984795710047939,0.014525049438804003,0.14616870102452617
0.03900265657850601,0.19186250392588527,0.0840494585267464,nan,0.12158198354709814,0.9494313869353528,0.9930459792010262,0.9985586740939913,0.012981807929763467,0.14704419000977612
0.04078149772189206,0.19729092154683436,0.08934590454521098,nan,0.1286016316628763,0.9469843644440942,0.9930755096443733,0.9985495853833375,0.013188660502945405,0.14690798362437235
