mse,rmse,absrel,lg10,mae,delta1,delta2,delta3,data_time,gpu_time
0.8750456618009207,0.7607756236130214,0.4029574422877234,nan,0.5313536464912185,0.4952096622389274,0.7724272112989631,0.8998752250180224,0.04793556074216131,0.05596540434677713
0.12547391120328413,0.3459830451787912,0.1878304719157485,nan,0.2551203644966363,0.6924673996258192,0.9334833173281133,0.9850685468047473,0.043868744322158745,0.05169736223671058
0.1011078972992979,0.3103673563693843,0.1641407096590607,nan,0.22425280254286245,0.7559165133427141,0.9582890241442832,0.9899093523045978,0.044971466064453125,0.05090242782887471
0.08969794267492745,0.28802597726947515,0.14831721590823882,nan,0.20583375167949006,0.7933292721985747,0.9649612607362444,0.9916133658568747,0.04710992538877823,0.04992906218434608
0.11879273791169916,0.3275777495208679,0.17749721141843836,nan,0.24412823713388565,0.7224826558976726,0.9512941324148055,0.9884230326173643,0.042666633548654714,0.05232097580709171
0.07039435861448362,0.25788179400549893,0.12964901608203103,nan,0.1820887872973225,0.8440506308887138,0.9767326118096773,0.9944741659921638,0.04625136760171391,0.05128918451301018
0.06240122426349206,0.24469233442945554,0.12248946961670987,nan,0.17058343110933835,0.8666912115183,0.9813464238919926,0.9958889231661359,0.05018546386849727,0.04813834034833785
0.05965694535699525,0.23860364417257476,0.11829036770332525,nan,0.16521303779705399,0.8790222836666353,0.9819472593299309,0.9964304739825204,0.04413412343790603,0.052323091490585914
0.06120886420871055,0.24203200832808297,0.11846108061177536,nan,0.16836608398881592,0.876810558619929,0.9830434532636225,0.9964788958750057,0.04422805626504923,0.053123099200203694
0.06308990084434273,0.24321294139115798,0.12131422998567508,nan,0.1703244651591829,0.8689925846112132,0.9817025632817347,0.9961846868367665,0.04498888351374941,0.05113204845543071
0.05954113583771967,0.23886013881247517,0.11637382280289359,nan,0.1650373069513509,0.882562226798913,0.9843834707665341,0.9965887067144009,0.04603650477822758,0.051389504706910755
0.05662492461854296,0.23231578112659773,0.11464100754440086,nan,0.1606172120750206,0.8819272969925352,0.9844775186076185,0.9969667541622604,0.04610818670542967,0.05247642042299197
0.05316222318380176,0.22644923867067324,0.10944351854498294,nan,0.15343969698371807,0.8989279258916306,0.9853410778639142,0.9968325518231536,0.05111731643840479,0.04900930695267706
0.05493740729444017,0.22927305905249928,0.11203905345928004,nan,0.15746117184346325,0.8919697327675226,0.9850271082231415,0.996973112161579,0.04546523851386467,0.05091580525999929
0.05802484749468611,0.23541835078525875,0.11396526284995509,nan,0.1618221194063645,0.8870537874524685,0.9850874816399275,0.9970687122815668,0.045650846252113964,0.050775971433123804
0.0563178899462131,0.2327053032207216,0.11330100088160437,nan,0.15923784523562812,0.8908203251883707,0.9849331021820527,0.9970090176414522,0.04777496423844104,0.04998406872728863
0.05583555875545919,0.23156665729758308,0.11303406296369856,nan,0.15860142673289826,0.8899158610294817,0.9849296060242878,0.9969906952248111,0.05037355054601579,0.04950237028588553
0.05729808662838179,0.2349706904472329,0.1136570319533348,nan,0.16145809335002573,0.8906363339383203,0.9853129604343692,0.9969507819081581,0.04492332024635675,0.05192744783065861
0.05811923709038501,0.2349879699906763,0.11379863167653267,nan,0.161313143359745,0.8842341364709093,0.9847479390995697,0.9970144304594768,0.04859057250452656,0.05038501940060071
0.05832467524278829,0.23629986698733965,0.11493700447256473,nan,0.16358419929195372,0.8843588523087071,0.9853141029505259,0.997239380588859,0.046256224587239936,0.05152800809671951
